language,file,key,issue_type,text,notes
it,terminology.json,terminology.sections.general-terms-content.terms.chinkuchi-kakin.name,same-as-english,Chinkuchi Kakin (Kimae),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chinkuchi-kakin.english,same-as-english,Directing force,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chinkuchi-kakin.details,same-as-english,Directing force; short and focused tension of the muscles at the moment of impact.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.muchimi.english,same-as-english,"Okinawan concept for slow, flowing, heavy, sticky movement.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.muchimi.details,same-as-english,"Okinawan concept for slow, flowing, heavy, sticky movement.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chiru-no-chan-chan.english,same-as-english,Explosive force,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chiru-no-chan-chan.details,same-as-english,"Explosive force, spring force, starting force, initial force, push-off force or initial impulse. It relates to the force exerted at the beginning of the movement, which (also) comes from a reaction to an opponent's movement.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chikara.details,same-as-english,"Power, lively and powerful movement; movement that is charged by 'ki'.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chikara-no-nujisashi.english,same-as-english,Tension and relaxation,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.chikara-no-nujisashi.details,same-as-english,"Alternation between tension and relaxation. More extensively: the entering and exiting of force, in conjunction with the alternation of tension and relaxation. The term 'nujisashi' separately is used for the calmer, more controlled parts of the kata.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.shimejurasan.english,same-as-english,Perfect execution,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.shimejurasan.details,same-as-english,The perfect execution of the kata.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.te-no-omoi.name,same-as-english,Te No Omoi (Te No Omomi),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.te-no-omoi.details,same-as-english,Literally: 'heavy hands'. The impact of the technique in Te no omomi comes from the weight and acceleration given to a hand (arm) or foot (leg).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.sen-no-sen.english,same-as-english,Taking initiative,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.sen-no-sen.details,same-as-english,Taking initiative.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.go-no-sen.english,same-as-english,Taking initiative later,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.go-no-sen.details,same-as-english,Taking initiative later.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.kiai.name,same-as-english,Kiai (or Yagui),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.kiai.english,same-as-english,Spirit shout,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.kiai.details,same-as-english,"Shout, where the force is concentrated and directed (literally: 'coming together or harmonization of life force and spirit').",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.ma-ai.english,same-as-english,Fighting distance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.ma-ai.details,same-as-english,Fighting distance.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.ma.english,same-as-english,Internal timing,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.ma.details,same-as-english,"Internal timing; performing the technique in accordance with the rhythm of the synchronization of body, breath and spirit.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.nin.details,same-as-english,"Perseverance, persistence.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.zanshin.english,same-as-english,Lingering attention,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.zanshin.details,same-as-english,"Lingering attention and alertness, fighting attention. Literally: 'lingering heart'.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.heijoshin.english,same-as-english,Balanced calm mind,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.heijoshin.details,same-as-english,Balanced calm mind.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.mushin.details,same-as-english,Literally: 'no mind'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.haragei.english,same-as-english,Gut feeling approach,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.haragei.details,same-as-english,The confidence felt in the lower abdomen to handle (engage with) any situation. Literally: 'the approach from your hara'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.isshin.details,same-as-english,"Complete devotion, one point of attention. Literally: 'one heart'.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.seishin.details,same-as-english,"Spirit, energetic, spiritual power.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.seishin-tanren.details,same-as-english,Literally: 'continuing (flow) of ki'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.general-terms-content.terms.kokyu.details,same-as-english,"Breath, also breath, body and spirit.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.numbers-content.description,same-as-english,Japanese numbering system used for counting in training.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.numbers-content.terms.shichi.name,same-as-english,Shichi / Nana,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.description,same-as-english,Terms related to training equipment and traditional Okinawan weapons sometimes associated with Karate practice.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.terms.makiwara.english,same-as-english,Striking post,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.terms.bo.english,same-as-english,Long staff (approx. 6 ft),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.terms.sai.english,same-as-english,Three-pronged truncheon,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.terms.tonfa.english,same-as-english,Side-handled baton,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.equipment-weapons-content.terms.nunchaku.english,same-as-english,Flail (two sections linked by chain/rope),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-goju-ryu-content.description,same-as-english,Fundamental terms specific to Karate and the Goju-Ryu style.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-goju-ryu-content.terms.karate-do.english,same-as-english,The Way of the Empty Hand,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-goju-ryu-content.terms.kumite.english,same-as-english,"Sparring, grappling hands",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-goju-ryu-content.terms.kata.english,same-as-english,"Form, pattern",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-goju-ryu-content.terms.bunkai.english,same-as-english,"Analysis, application of kata",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.description,same-as-english,Titles and ranks used in Karate.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.instructorTitles.terms.hanshi.english,same-as-english,Head Person of an Organization,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.instructorTitles.terms.shihan.english,same-as-english,"Master Instructor, Teacher of Teachers",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.studentTitles.terms.uchiDeshi.english,same-as-english,Live-in Student,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.kyu.english,same-as-english,"Rank (colored belts, below black belt)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.dan.english,same-as-english,Level (black belt ranks),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.shodan.english,same-as-english,First level black belt,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.sensei.english,same-as-english,"Teacher, instructor",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.shihan.english,same-as-english,"Master instructor, teacher of teachers",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.renshi.english,same-as-english,Polished instructor (a teaching title),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.kyoshi.english,same-as-english,Advanced teacher (a teaching title),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.karate-titles-content.genericTerms.hanshi.english,same-as-english,"Exemplary teacher, master (a teaching title)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.description,same-as-english,Common phrases and etiquette expressions used in the dojo.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.dojo.english,same-as-english,Training hall,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.dojo.details,same-as-english,"Training hall, literally: 'place of the way'",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.dojo-kun.details,same-as-english,The rules/precepts of the dojo,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shomen.details,same-as-english,Front of the training hall,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shinden.details,same-as-english,Altar; symbolic residence of the founders of Okinawa Goju-Ryu Karate,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.reigi.details,same-as-english,"Etiquette, manners, forms of respect",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shugo.english,same-as-english,Gather / Line up,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shugo.details,same-as-english,Gather together,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.ki-o-tsuke.details,same-as-english,"Attention, gather your vital energy (ki)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.seiza.english,same-as-english,Sit down (kneeling),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.seiza.details,same-as-english,'Sit down' or 'sit on knees'. Literally: 'correct sitting posture'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.anza.english,same-as-english,Cross-legged sitting,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.anza.details,same-as-english,Sitting posture with crossed legs. Literally: 'relaxed or peaceful sitting posture'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.mokuso.details,same-as-english,"Stop all thoughts, empty the mind, begin meditation. Literally: 'silent contemplation'.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.mokuso-yame.english,same-as-english,End meditation,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.mokuso-yame.details,same-as-english,End the meditation,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.rei.name,same-as-english,"Rei (Ritsu, Za)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.rei.details,same-as-english,"Bow (standing, sitting)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shomen-ni-rei.english,same-as-english,Bow to the front,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shomen-ni-rei.details,same-as-english,Bow to/greet the front of the dojo,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shinden-ni-rei.english,same-as-english,Bow to the shinden,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shinden-ni-rei.details,same-as-english,Bow to/greet the shinden,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.sensei-ni-rei.english,same-as-english,Bow to the teacher,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.sensei-ni-rei.details,same-as-english,Bow to/greet the teacher,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.otagaini-rei.english,same-as-english,Bow to each other,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.otagaini-rei.details,same-as-english,Bow to/greet each other,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.onegai-shimasu.english,same-as-english,Please (help me),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.onegai-shimasu.details,same-as-english,"Greeting/Request, literally: 'please (train with me)'",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.arigato-gozaimashita.english,same-as-english,Thank you very much,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.arigato-gozaimashita.details,same-as-english,Thank you very much (for what was done),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.osu.name,same-as-english,Osu (or 'Hai'),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.osu.english,same-as-english,I understand,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.osu.details,same-as-english,Expression of understanding and loyalty; free translation: 'I understood'. 'Hai' literally means 'Yes'.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.owarimas.details,same-as-english,'That was it!' (conclusion/finishing).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shitsurei-shimasu.english,same-as-english,Excuse me / Sorry,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.shitsurei-shimasu.details,same-as-english,"Excuse me, sorry",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.tatte.name,same-as-english,Tatte or Ki Ritsu,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.yoi.details,same-as-english,"Ready, prepared",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.kime.details,same-as-english,Focus of power,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.yasume.english,same-as-english,Relax / Rest,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.yasume.details,same-as-english,"Relax, at ease",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.gorei-nashi.english,same-as-english,Without count,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.gorei-nashi.details,same-as-english,On your own count/timing,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.gasshuku.english,same-as-english,Training camp,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.gasshuku.details,same-as-english,Training camp (gathering for training),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.karate-gi.name,same-as-english,(Karate)gi (dogi),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.karate-gi.english,same-as-english,Karate uniform,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.karate-gi.details,same-as-english,Karate uniform / suit,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.geiko.details,same-as-english,"Training / Practice ('Geiko, geiko, geiko' - Train, train, train)",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.moichido.english,same-as-english,One more time,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.phrases-etiquette-content.terms.moichido.details,same-as-english,Once more / One more time,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.description,same-as-english,Terminology related to Kata practice.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.terms.embusen.english,same-as-english,Performance line/pattern of a kata,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.terms.kime.english,same-as-english,"Focus of power, decision",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.terms.zanshin.english,same-as-english,Lingering mind/awareness after technique,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.terms.hyoshi.english,same-as-english,"Rhythm, timing",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kata-terms-content.terms.koryu.english,same-as-english,Old style/school (referring to classical kata),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.description,same-as-english,Basic kicking techniques (Geri Waza).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.mawashi-geri.english,same-as-english,Roundhouse kick.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.mawashi-geri.details,same-as-english,Roundhouse kick.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.hiza-geri.english,same-as-english,Knee strike/kick.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.hiza-geri.details,same-as-english,Knee strike/kick.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.kansetsu-geri.english,same-as-english,Joint Kick (stamping kick to knee),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.kicks-content.terms.kansetsu-geri.details,same-as-english,"Kansetsu Geri (Gewricht Trap) is een neerwaartse trap gericht op de knie van de tegenstander. Het wordt uitgevoerd door de voet neerwaarts te stampen, vaak met de hak. Deze techniek kan gebruikt worden om de tegenstander's been te beschadigen of hun balans te verstoren.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.oi-zuki.english,same-as-english,Lunge punch (stepping punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.oi-zuki.details,same-as-english,Lunge punch (stepping punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.gyaku-zuki.english,same-as-english,Reverse punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.gyaku-zuki.details,same-as-english,Reverse punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.kizami-zuki.english,same-as-english,Jab (leading hand punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.kizami-zuki.details,same-as-english,Jab (leading hand punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.ura-zuki.english,same-as-english,Close punch / Uppercut.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.ura-zuki.details,same-as-english,Close punch / Uppercut.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.tate-zuki.english,same-as-english,Vertical fist punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.tate-zuki.details,same-as-english,Vertical fist punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.age-zuki.english,same-as-english,Rising punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.age-zuki.details,same-as-english,Rising punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.choku-zuki.english,same-as-english,Straight punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.choku-zuki.details,same-as-english,Straight punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.seiken-zuki.english,same-as-english,Punch with the fist.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.seiken-zuki.details,same-as-english,Punch with the fist.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.mawashi-zuki.english,same-as-english,Circular punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.mawashi-zuki.details,same-as-english,Circular punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.yama-zuki.english,same-as-english,Mountain punch (double punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.yama-zuki.details,same-as-english,Mountain punch (double punch).,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.morote-zuki.english,same-as-english,Double punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.punches-content.terms.morote-zuki.details,same-as-english,Double punch.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.description,same-as-english,"Basic karate stances used in Goju Ryu. Each stance has a specific purpose and contributes to movement, defense, and offense.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.seiza.english,same-as-english,Kneeling stance (proper sitting),Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.seiza.details,same-as-english,"Seiza is the traditional, formal and polite Japanese way of sitting on the floor, kneeling. It's a fundamental posture both in Karate and in Japanese culture. This stance is used to perform the formal 'floor bow' called zarei.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.seiza.instructions,same-as-english,Instructions: Place your knees on the floor with your feet underneath you. Sit down on your feet with your back straight. Place your hands on your thighs with your thumbs close together.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.musubi-dachi.english,same-as-english,Standing stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.musubi-dachi.details,same-as-english,"Musubi Dachi is the formal way of standing in Japanese martial arts and in Japan. This stance is very important and is used to perform the formal respectful bow called rei. Musubi Dachi and rei should be performed before and after warmups, kihon, kata, kumite or any interaction between people.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.musubi-dachi.instructions,same-as-english,Instructions: Stand with your feet together and toes pointing forward. Keep your back straight and head high. Place your hands at your sides with fingers pointing down.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heisoku-dachi.english,same-as-english,Closed leg stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heisoku-dachi.details,same-as-english,"Heisoku Dachi is the ready stance used in some kata. It is similar to musubi-dachi, but the feet are kept together.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heisoku-dachi.instructions,same-as-english,Instructions: Stand with your feet together and toes pointing forward. Keep your back straight and head high. Place your hands at your sides with fingers pointing down.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heiko-dachi.english,same-as-english,Parallel stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heiko-dachi.details,same-as-english,"Heiko Dachi is an attention stance or 'get ready' stance used in some styles. It is generally performed after bowing (musubi-dachi), right before kihon practice or kata. Heiko Dachi is also the stance performed when listening to instructions.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heiko-dachi.instructions,same-as-english,Instructions: Stand with your feet shoulder-width apart and toes pointing forward. Keep your back straight and head high. Place your hands at your sides with fingers pointing down.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.hachiji-dachi.english,same-as-english,Natural stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.hachiji-dachi.details,same-as-english,Natural stance with feet shoulder-width apart and toes slightly outward; also used in kata such as Gekisai Dai Ichi.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.hachiji-dachi.instructions,same-as-english,Instructions: Stand with your feet shoulder-width apart and toes pointing outward at about 45 degrees. Keep your back straight and head high. Place your hands at your sides with fingers pointing down.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kiba-dachi.english,same-as-english,Horse stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kiba-dachi.details,same-as-english,"Kiba Dachi is a fundamental position of Karate that not only used to practice basic strikes like the seiken tsuki, but that can be integrated into self-defense or kumite practice as well. This is a very strong stance for defending against side attacks. Kiba Dachi is a posture that strengthens the legs, the back and to some extent, the core.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kiba-dachi.instructions,same-as-english,"Instructions: Stand with your feet wide apart, about twice shoulder-width. Bend your knees and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips with elbows close to your body.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.shiko-dachi.english,same-as-english,"Horse stance, open feet",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.shiko-dachi.details,same-as-english,"Shiko Dachi, also known as the 'square stance' is pretty much the same as Kiba dachi but the feet are open at about 45° angle.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.shiko-dachi.instructions,same-as-english,"Instructions: Stand with your feet wide apart, about twice shoulder-width, with toes pointing outward at about 45 degrees. Bend your knees and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips with elbows close to your body.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.sanchin-dachi.english,same-as-english,"Three battle stance, hourglass stance",Review whether this should be translated or intentionally kept as-is.
